Category,BNF Chapter,Prodcode,dm+d code,Product Name,Drug Substance
Exacerbations - Antibiotics,broad-spectrum penicillins,50742,17668811000001104,co-amoxiclav 500mg/125mg tablets (actavis uk ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,59481,17779911000001102,amoxicillin 250mg capsules (phoenix healthcare distribution ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,68416,17780311000001103,amoxicillin 500mg capsules (phoenix healthcare distribution ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,52685,17781111000001106,amoxicillin 125mg/5ml oral suspension (phoenix healthcare distribution ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,51382,17781711000001107,amoxicillin 250mg/5ml oral suspension (phoenix healthcare distribution ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,52857,17781911000001109,amoxicillin 125mg/5ml oral suspension sugar free (phoenix healthcare distribution ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,58053,17782111000001101,amoxicillin 250mg/5ml oral suspension sugar free (phoenix healthcare distribution ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,71001,17782311000001104,ampicillin 250mg capsules (phoenix healthcare distribution ltd),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,56884,17885411000001101,co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (phoenix healthcare distribution ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,59740,17885611000001103,co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (phoenix healthcare distribution ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,50446,17885811000001104,co-amoxiclav 250mg/125mg tablets (phoenix healthcare distribution ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,54591,17886011000001101,co-amoxiclav 500mg/125mg tablets (phoenix healthcare distribution ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,48683,18051111000001107,augmentin 375mg tablets (lexon (uk) ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,71092,18081811000001105,ampicillin 125mg/5ml oral suspension (phoenix healthcare distribution ltd),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,54185,18145411000001107,amoxicillin 250mg capsules (wockhardt uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,55394,18146111000001108,amoxicillin 500mg capsules (wockhardt uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,34852,181511000001108,amoxicillin 500mg capsules (ranbaxy (uk) ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,71420,18446411000001102,co-fluampicil 125mg/125mg/5ml oral suspension (alliance healthcare (distribution) ltd),flucloxacillin magnesium/ampicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,53627,18458211000001102,amoxicillin 500mg capsules (accord healthcare ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,51164,18487711000001101,augmentin 125/31 sf oral suspension (waymade healthcare plc),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,49063,18545611000001101,augmentin 375mg tablets (de pharmaceuticals),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,64986,18757611000001105,co-amoxiclav 500mg/100mg powder for solution for injection vials (a a h pharmaceuticals ltd),amoxicillin sodium/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,50595,18892611000001100,augmentin 125/31 sf oral suspension (mawdsley-brooks & company ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,14407,190111000001106,galenamox 250mg/5ml oral suspension (galen ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,51536,19187411000001106,amoxicillin 250mg capsules (milpharm ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,54725,19187611000001109,amoxicillin 500mg capsules (milpharm ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,53996,19199611000001103,co-amoxiclav 500mg/125mg tablets (aurobindo pharma ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,22415,19211000001104,amoram 500mg capsules (lpc medical (uk) ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,43229,192595001000027108,amoxicillin 125mg/5ml oral suspension (sandoz ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,37755,192615001000027103,amoxicillin 250mg/5ml oral suspension (sandoz ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,34680,193411000001109,co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (ranbaxy (uk) ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,31473,194245001000027104,vidopen 250mg/vial injection (berk pharmaceuticals ltd),ampicillin sodium
Exacerbations - Antibiotics,broad-spectrum penicillins,17282,196111000001109,almodan 125mg/5ml syrup (teva uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,52666,19692311000001101,augmentin 250/62 sf oral suspension (sigma pharmaceuticals plc),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,57966,19725711000001109,amoxicillin 250mg capsules (medreich plc),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,52058,19726111000001102,amoxicillin 500mg capsules (medreich plc),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,49610,19728511000001107,co-amoxiclav 500mg/125mg tablets (medreich plc),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,71086,19818211000001104,co-fluampicil 250mg/250mg capsules (almus pharmaceuticals ltd),flucloxacillin sodium/ampicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,58803,19833711000001107,co-amoxiclav 250mg/125mg tablets (apc pharmaceuticals & chemicals (europe) ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,53609,19833911000001109,co-amoxiclav 500mg/125mg tablets (apc pharmaceuticals & chemicals (europe) ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,28870,200311000001108,amoxicillin 125mg/5ml oral suspension (teva uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,14371,2011000001104,galenamox 250mg capsules (galen ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,33699,203311000001102,amoxicillin 250mg/5ml oral suspension sugar free (ivax pharmaceuticals uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,62762,213311000001100,amoxicillin 250mg/5ml oral suspension (kent pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,59153,21764811000001100,amoxicillin 250mg capsules (waymade healthcare plc),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,64357,21765611000001103,amoxicillin 500mg capsules (waymade healthcare plc),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,74937,21766011000001101,amoxicillin 3g oral powder sachets sugar free (waymade healthcare plc),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,56561,21766511000001109,amoxicillin 125mg/5ml oral suspension (waymade healthcare plc),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,55626,21775811000001105,amoxicillin 125mg/5ml oral suspension sugar free (waymade healthcare plc),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,62442,21776011000001108,amoxicillin 250mg/5ml oral suspension sugar free (waymade healthcare plc),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,62102,21776211000001103,amoxicillin 250mg/5ml oral suspension (waymade healthcare plc),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,57997,21776411000001104,ampicillin 250mg capsules (waymade healthcare plc),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,73125,21941711000001107,co-fluampicil 250mg/250mg capsules (waymade healthcare plc),flucloxacillin sodium/ampicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,66650,22007211000001105,co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (waymade healthcare plc),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,56578,22007711000001103,co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (waymade healthcare plc),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,59588,22008011000001104,co-amoxiclav 125mg/31mg/5ml oral suspension (waymade healthcare plc),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,55312,22009111000001105,co-amoxiclav 250mg/125mg tablets (waymade healthcare plc),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,57081,22009611000001102,co-amoxiclav 500mg/125mg tablets (waymade healthcare plc),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,65056,22036711000001105,co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (sandoz ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,22016,220615001000027103,almodan 125mg/5ml oral solution (berk pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,21963,220625001000027107,almodan 250mg/5ml oral solution (berk pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,40320,22211000001104,co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (ranbaxy (uk) ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,34638,222511000001108,amoxicillin 125mg/5ml oral suspension sugar free (teva uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,61407,22602311000001108,co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (colorama pharmaceuticals ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,58494,22602511000001102,co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (colorama pharmaceuticals ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,21829,226055001000027109,zoxycil 250mg capsule (trinity pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,26262,226065001000027100,zoxycil 500mg capsule (trinity pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,58771,22608411000001104,amoxicillin 250mg capsules (de pharmaceuticals),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,59879,22608811000001102,amoxicillin 500mg capsules (de pharmaceuticals),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,59391,22609411000001107,amoxicillin 125mg/5ml oral suspension (de pharmaceuticals),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,59112,22609611000001105,amoxicillin 125mg/5ml oral suspension sugar free (de pharmaceuticals),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,60267,22609811000001109,amoxicillin 250mg/5ml oral suspension (de pharmaceuticals),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,60027,22610011000001109,amoxicillin 250mg/5ml oral suspension sugar free (de pharmaceuticals),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,48006,228311000001104,amoxicillin 250mg capsules (sandoz ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,22015,230725001000027100,respillin 125mg/5ml oral solution (opd pharm),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,22017,230745001000027102,respillin 125mg/5ml oral solution (opd pharm),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,24203,230765001000027108,respillin 250mg capsule (opd pharm),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,24200,230775001000027101,respillin 500mg capsule (opd pharm),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,31156,230915001000027103,ampitrin 250mg capsule (opd pharm),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,31154,230925001000027107,ampitrin 500mg capsule (opd pharm),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,32760,230935001000027109,ampitrin 125mg/5ml liquid (opd pharm),ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,2153,234411000001104,amoxil 125mg/5ml syrup sucrose free (glaxosmithkline uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,59432,23477711000001105,amoxicillin 250mg capsules (accord healthcare ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,60034,23827411000001108,co-amoxiclav 250mg/125mg tablets (de pharmaceuticals),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,59908,23828211000001108,co-amoxiclav 500mg/125mg tablets (de pharmaceuticals),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,63063,23940311000001109,co-amoxiclav 250mg/62mg/5ml oral suspension (de pharmaceuticals),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,60281,24026411000001105,co-amoxiclav 125mg/31mg/5ml oral suspension (cst pharma ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,65533,24026611000001108,co-amoxiclav 250mg/62mg/5ml oral suspension (cst pharma ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,61299,24520711000001100,co-amoxiclav 125mg/31mg/5ml oral suspension (mawdsley-brooks & company ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,21844,252511000001109,amix 250 oral suspension (ashbourne pharmaceuticals ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,2246,25325001000027100,pondocillin 500mg tablet (leo pharma),pivampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,34760,256911000001103,amoxicillin 250mg/5ml oral suspension (actavis uk ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,53078,264811000001108,amoxicillin 125mg/5ml oral suspension sugar free (alliance healthcare (distribution) ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,59592,268011000001106,amoxicillin 500mg capsules (pfizer ltd),amoxicillin trihydrate
Exacerbations - Antibiotics,broad-spectrum penicillins,14484,27445001000027106,ampicillin / cloxacillin 500mg capsules,cloxacillin/ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,28919,27465001000027100,ampicillin 250mg / cloxacillin 250mg/vial injection,cloxacillin/ampicillin
Exacerbations - Antibiotics,broad-spectrum penicillins,58097,276811000001106,co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (kent pharmaceuticals ltd),amoxicillin trihydrate/potassium clavulanate
Exacerbations - Antibiotics,broad-spectrum penicillins,68545,279111000001107,amoxicillin 1g powder for solution for injection vials (a a h pharmaceuticals ltd),amoxicillin sodium
